# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 7x7
# Polynomial order = 3x5
# Size of the convolution coefficient matrix = 24x49
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~25 = the left-half columns of the row.
# Column# 26 = the middle column of the row.
# Column# 27~50, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 25~2, respectively.
# Matrix starts:
	A	+9.920635E-04	-2.314815E-03	+3.306878E-04	+1.984127E-03	+3.306878E-04	-2.314815E-03	+9.920635E-04	-3.021284E-03	+7.049663E-03	-1.007095E-03	-6.042569E-03	-1.007095E-03	+7.049663E-03	-3.021284E-03	-2.615440E-03	+6.102694E-03	-8.718134E-04	-5.230880E-03	-8.718134E-04	+6.102694E-03	-2.615440E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-3.637566E-04	+1.455026E-03	-1.818783E-03	+0.000000E+00	+1.818783E-03	-1.455026E-03	+3.637566E-04	+1.107804E-03	-4.431217E-03	+5.539021E-03	+0.000000E+00	-5.539021E-03	+4.431217E-03	-1.107804E-03	+9.589947E-04	-3.835979E-03	+4.794974E-03	+0.000000E+00	-4.794974E-03	+3.835979E-03	-9.589947E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.288394E-03	-7.730365E-03	+1.932591E-02	+3.375593E-02	+1.932591E-02	-7.730365E-03	+1.288394E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-7.730365E-04	+4.638219E-03	-1.159555E-02	-2.025356E-02	-1.159555E-02	+4.638219E-03	-7.730365E-04	-1.030715E-03	+6.184292E-03	-1.546073E-02	-2.700474E-02
	A	-9.920635E-04	+8.928571E-03	-4.464286E-02	+0.000000E+00	+4.464286E-02	-8.928571E-03	+9.920635E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+5.952381E-04	-5.357143E-03	+2.678571E-02	+0.000000E+00	-2.678571E-02	+5.357143E-03	-5.952381E-04	+7.936508E-04	-7.142857E-03	+3.571429E-02	+0.000000E+00
	S	-2.931097E-03	+1.510642E-02	-4.283911E-03	-1.578283E-02	-4.283911E-03	+1.510642E-02	-2.931097E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+1.758658E-03	-9.063853E-03	+2.570346E-03	+9.469697E-03	+2.570346E-03	-9.063853E-03	+1.758658E-03	+2.344877E-03	-1.208514E-02	+3.427128E-03	+1.262626E-02
	A	+1.240079E-03	-9.920635E-03	+1.612103E-02	+0.000000E+00	-1.612103E-02	+9.920635E-03	-1.240079E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-7.440476E-04	+5.952381E-03	-9.672619E-03	+0.000000E+00	+9.672619E-03	-5.952381E-03	+7.440476E-04	-9.920635E-04	+7.936508E-03	-1.289683E-02	+0.000000E+00
	S	+6.764069E-04	-1.578283E-03	+2.254690E-04	+1.352814E-03	+2.254690E-04	-1.578283E-03	+6.764069E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	-4.058442E-04	+9.469697E-04	-1.352814E-04	-8.116883E-04	-1.352814E-04	+9.469697E-04	-4.058442E-04	-5.411255E-04	+1.262626E-03	-1.803752E-04	-1.082251E-03
	A	-2.480159E-04	+9.920635E-04	-1.240079E-03	+0.000000E+00	+1.240079E-03	-9.920635E-04	+2.480159E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+1.488095E-04	-5.952381E-04	+7.440476E-04	+0.000000E+00	-7.440476E-04	+5.952381E-04	-1.488095E-04	+1.984127E-04	-7.936508E-04	+9.920635E-04	+0.000000E+00
	A	-6.012506E-04	+3.607504E-03	-9.018759E-03	-1.575277E-02	-9.018759E-03	+3.607504E-03	-6.012506E-04	+6.012506E-04	-3.607504E-03	+9.018759E-03	+1.575277E-02	+9.018759E-03	-3.607504E-03	+6.012506E-04	+6.012506E-04	-3.607504E-03	+9.018759E-03	+1.575277E-02	+9.018759E-03	-3.607504E-03	+6.012506E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+4.629630E-04	-4.166667E-03	+2.083333E-02	+0.000000E+00	-2.083333E-02	+4.166667E-03	-4.629630E-04	-4.629630E-04	+4.166667E-03	-2.083333E-02	+0.000000E+00	+2.083333E-02	-4.166667E-03	+4.629630E-04	-4.629630E-04	+4.166667E-03	-2.083333E-02	+0.000000E+00	+2.083333E-02	-4.166667E-03	+4.629630E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+1.367845E-03	-7.049663E-03	+1.999158E-03	+7.365320E-03	+1.999158E-03	-7.049663E-03	+1.367845E-03	-1.367845E-03	+7.049663E-03	-1.999158E-03	-7.365320E-03	-1.999158E-03	+7.049663E-03	-1.367845E-03	-1.367845E-03	+7.049663E-03	-1.999158E-03	-7.365320E-03	-1.999158E-03	+7.049663E-03	-1.367845E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-5.787037E-04	+4.629630E-03	-7.523148E-03	+0.000000E+00	+7.523148E-03	-4.629630E-03	+5.787037E-04	+5.787037E-04	-4.629630E-03	+7.523148E-03	+0.000000E+00	-7.523148E-03	+4.629630E-03	-5.787037E-04	+5.787037E-04	-4.629630E-03	+7.523148E-03	+0.000000E+00	-7.523148E-03	+4.629630E-03	-5.787037E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-3.156566E-04	+7.365320E-04	-1.052189E-04	-6.313131E-04	-1.052189E-04	+7.365320E-04	-3.156566E-04	+3.156566E-04	-7.365320E-04	+1.052189E-04	+6.313131E-04	+1.052189E-04	-7.365320E-04	+3.156566E-04	+3.156566E-04	-7.365320E-04	+1.052189E-04	+6.313131E-04	+1.052189E-04	-7.365320E-04	+3.156566E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.157407E-04	-4.629630E-04	+5.787037E-04	+0.000000E+00	-5.787037E-04	+4.629630E-04	-1.157407E-04	-1.157407E-04	+4.629630E-04	-5.787037E-04	+0.000000E+00	+5.787037E-04	-4.629630E-04	+1.157407E-04	-1.157407E-04	+4.629630E-04	-5.787037E-04	+0.000000E+00	+5.787037E-04	-4.629630E-04	+1.157407E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
