# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 9x9
# Polynomial order = 3x5
# Size of the convolution coefficient matrix = 24x81
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~41 = the left-half columns of the row.
# Column# 42 = the middle column of the row.
# Column# 43~82, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 41~2, respectively.
# Matrix starts:
	S	+1.059547E-03	-3.885004E-03	+2.119093E-03	+9.535919E-03	+1.264392E-02	+9.535919E-03	+2.119093E-03	-3.885004E-03	+1.059547E-03	+2.648866E-04	-9.712510E-04	+5.297733E-04	+2.383980E-03	+3.160980E-03	+2.383980E-03	+5.297733E-04	-9.712510E-04	+2.648866E-04	-3.027276E-04	+1.110001E-03	-6.054552E-04	-2.724548E-03	-3.612549E-03	-2.724548E-03	-6.054552E-04	+1.110001E-03	-3.027276E-04	-6.432961E-04	+2.358752E-03	-1.286592E-03	-5.789665E-03	-7.676667E-03	-5.789665E-03	-1.286592E-03	+2.358752E-03	-6.432961E-04	-7.568189E-04	+2.775003E-03	-1.513638E-03	-6.811370E-03	-9.031373E-03
	A	-8.970827E-04	+4.877446E-03	-8.013703E-03	-1.016811E-02	+0.000000E+00	+1.016811E-02	+8.013703E-03	-4.877446E-03	+8.970827E-04	-2.242707E-04	+1.219361E-03	-2.003426E-03	-2.542029E-03	+0.000000E+00	+2.542029E-03	+2.003426E-03	-1.219361E-03	+2.242707E-04	+2.563093E-04	-1.393556E-03	+2.289630E-03	+2.905176E-03	+0.000000E+00	-2.905176E-03	-2.289630E-03	+1.393556E-03	-2.563093E-04	+5.446574E-04	-2.961306E-03	+4.865463E-03	+6.173498E-03	+0.000000E+00	-6.173498E-03	-4.865463E-03	+2.961306E-03	-5.446574E-04	+6.407734E-04	-3.483890E-03	+5.724074E-03	+7.262939E-03	+0.000000E+00
	S	-1.112524E-03	+3.275765E-03	+1.333263E-03	-1.863036E-03	-3.266935E-03	-1.863036E-03	+1.333263E-03	+3.275765E-03	-1.112524E-03	-2.781310E-04	+8.189412E-04	+3.333157E-04	-4.657590E-04	-8.167338E-04	-4.657590E-04	+3.333157E-04	+8.189412E-04	-2.781310E-04	+3.178640E-04	-9.359328E-04	-3.809322E-04	+5.322960E-04	+9.334100E-04	+5.322960E-04	-3.809322E-04	-9.359328E-04	+3.178640E-04	+6.754609E-04	-1.988857E-03	-8.094809E-04	+1.131129E-03	+1.983496E-03	+1.131129E-03	-8.094809E-04	-1.988857E-03	+6.754609E-04	+7.946599E-04	-2.339832E-03	-9.523305E-04	+1.330740E-03	+2.333525E-03
	A	+4.414777E-04	-2.017553E-03	+1.130183E-03	+2.026383E-03	+0.000000E+00	-2.026383E-03	-1.130183E-03	+2.017553E-03	-4.414777E-04	+1.103694E-04	-5.043883E-04	+2.825457E-04	+5.065957E-04	+0.000000E+00	-5.065957E-04	-2.825457E-04	+5.043883E-04	-1.103694E-04	-1.261365E-04	+5.764438E-04	-3.229094E-04	-5.789665E-04	+0.000000E+00	+5.789665E-04	+3.229094E-04	-5.764438E-04	+1.261365E-04	-2.680400E-04	+1.224943E-03	-6.861825E-04	-1.230304E-03	+0.000000E+00	+1.230304E-03	+6.861825E-04	-1.224943E-03	+2.680400E-04	-3.153412E-04	+1.441109E-03	-8.072735E-04	-1.447416E-03	+0.000000E+00
	S	+1.236138E-04	-1.854206E-04	-9.712510E-05	+7.946599E-05	+1.589320E-04	+7.946599E-05	-9.712510E-05	-1.854206E-04	+1.236138E-04	+3.090344E-05	-4.635516E-05	-2.428127E-05	+1.986650E-05	+3.973299E-05	+1.986650E-05	-2.428127E-05	-4.635516E-05	+3.090344E-05	-3.531822E-05	+5.297733E-05	+2.775003E-05	-2.270457E-05	-4.540914E-05	-2.270457E-05	+2.775003E-05	+5.297733E-05	-3.531822E-05	-7.505121E-05	+1.125768E-04	+5.896881E-05	-4.824721E-05	-9.649441E-05	-4.824721E-05	+5.896881E-05	+1.125768E-04	-7.505121E-05	-8.829554E-05	+1.324433E-04	+6.937507E-05	-5.676142E-05	-1.135228E-04
	A	-3.885004E-05	+1.068376E-04	-3.885004E-05	-8.741259E-05	+0.000000E+00	+8.741259E-05	+3.885004E-05	-1.068376E-04	+3.885004E-05	-9.712510E-06	+2.670940E-05	-9.712510E-06	-2.185315E-05	+0.000000E+00	+2.185315E-05	+9.712510E-06	-2.670940E-05	+9.712510E-06	+1.110001E-05	-3.052503E-05	+1.110001E-05	+2.497502E-05	+0.000000E+00	-2.497502E-05	-1.110001E-05	+3.052503E-05	-1.110001E-05	+2.358752E-05	-6.486569E-05	+2.358752E-05	+5.307193E-05	+0.000000E+00	-5.307193E-05	-2.358752E-05	+6.486569E-05	-2.358752E-05	+2.775003E-05	-7.631258E-05	+2.775003E-05	+6.243756E-05	+0.000000E+00
	A	-4.120459E-04	+1.510835E-03	-8.240917E-04	-3.708413E-03	-4.917081E-03	-3.708413E-03	-8.240917E-04	+1.510835E-03	-4.120459E-04	+2.060229E-04	-7.554174E-04	+4.120459E-04	+1.854206E-03	+2.458540E-03	+1.854206E-03	+4.120459E-04	-7.554174E-04	+2.060229E-04	+3.826140E-04	-1.402918E-03	+7.652280E-04	+3.443526E-03	+4.565861E-03	+3.443526E-03	+7.652280E-04	-1.402918E-03	+3.826140E-04	+2.648866E-04	-9.712510E-04	+5.297733E-04	+2.383980E-03	+3.160980E-03	+2.383980E-03	+5.297733E-04	-9.712510E-04	+2.648866E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+3.488655E-04	-1.896784E-03	+3.116440E-03	+3.954267E-03	+0.000000E+00	-3.954267E-03	-3.116440E-03	+1.896784E-03	-3.488655E-04	-1.744328E-04	+9.483922E-04	-1.558220E-03	-1.977133E-03	+0.000000E+00	+1.977133E-03	+1.558220E-03	-9.483922E-04	+1.744328E-04	-3.239465E-04	+1.761300E-03	-2.893837E-03	-3.671819E-03	+0.000000E+00	+3.671819E-03	+2.893837E-03	-1.761300E-03	+3.239465E-04	-2.242707E-04	+1.219361E-03	-2.003426E-03	-2.542029E-03	+0.000000E+00	+2.542029E-03	+2.003426E-03	-1.219361E-03	+2.242707E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+4.326482E-04	-1.273908E-03	-5.184910E-04	+7.245140E-04	+1.270475E-03	+7.245140E-04	-5.184910E-04	-1.273908E-03	+4.326482E-04	-2.163241E-04	+6.369542E-04	+2.592455E-04	-3.622570E-04	-6.352374E-04	-3.622570E-04	+2.592455E-04	+6.369542E-04	-2.163241E-04	-4.017447E-04	+1.182915E-03	+4.814560E-04	-6.727630E-04	-1.179727E-03	-6.727630E-04	+4.814560E-04	+1.182915E-03	-4.017447E-04	-2.781310E-04	+8.189412E-04	+3.333157E-04	-4.657590E-04	-8.167338E-04	-4.657590E-04	+3.333157E-04	+8.189412E-04	-2.781310E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.716858E-04	+7.846040E-04	-4.395156E-04	-7.880377E-04	+0.000000E+00	+7.880377E-04	+4.395156E-04	-7.846040E-04	+1.716858E-04	+8.584289E-05	-3.923020E-04	+2.197578E-04	+3.940189E-04	+0.000000E+00	-3.940189E-04	-2.197578E-04	+3.923020E-04	-8.584289E-05	+1.594225E-04	-7.285609E-04	+4.081216E-04	+7.317493E-04	+0.000000E+00	-7.317493E-04	-4.081216E-04	+7.285609E-04	-1.594225E-04	+1.103694E-04	-5.043883E-04	+2.825457E-04	+5.065957E-04	+0.000000E+00	-5.065957E-04	-2.825457E-04	+5.043883E-04	-1.103694E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-4.807202E-05	+7.210803E-05	+3.777087E-05	-3.090344E-05	-6.180688E-05	-3.090344E-05	+3.777087E-05	+7.210803E-05	-4.807202E-05	+2.403601E-05	-3.605401E-05	-1.888544E-05	+1.545172E-05	+3.090344E-05	+1.545172E-05	-1.888544E-05	-3.605401E-05	+2.403601E-05	+4.463830E-05	-6.695745E-05	-3.507295E-05	+2.869605E-05	+5.739210E-05	+2.869605E-05	-3.507295E-05	-6.695745E-05	+4.463830E-05	+3.090344E-05	-4.635516E-05	-2.428127E-05	+1.986650E-05	+3.973299E-05	+1.986650E-05	-2.428127E-05	-4.635516E-05	+3.090344E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.510835E-05	-4.154796E-05	+1.510835E-05	+3.399378E-05	+0.000000E+00	-3.399378E-05	-1.510835E-05	+4.154796E-05	-1.510835E-05	-7.554174E-06	+2.077398E-05	-7.554174E-06	-1.699689E-05	+0.000000E+00	+1.699689E-05	+7.554174E-06	-2.077398E-05	+7.554174E-06	-1.402918E-05	+3.858025E-05	-1.402918E-05	-3.156566E-05	+0.000000E+00	+3.156566E-05	+1.402918E-05	-3.858025E-05	+1.402918E-05	-9.712510E-06	+2.670940E-05	-9.712510E-06	-2.185315E-05	+0.000000E+00	+2.185315E-05	+9.712510E-06	-2.670940E-05	+9.712510E-06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
