# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 7x7
# Polynomial order = 5x5
# Size of the convolution coefficient matrix = 36x49
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~25 = the left-half columns of the row.
# Column# 26 = the middle column of the row.
# Column# 27~50, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 25~2, respectively.
# Matrix starts:
	A	-1.893939E-04	+4.419192E-04	-6.313131E-05	-3.787879E-04	-6.313131E-05	+4.419192E-04	-1.893939E-04	+1.704545E-03	-3.977273E-03	+5.681818E-04	+3.409091E-03	+5.681818E-04	-3.977273E-03	+1.704545E-03	-8.522727E-03	+1.988636E-02	-2.840909E-03	-1.704545E-02	-2.840909E-03	+1.988636E-02	-8.522727E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+6.944444E-05	-2.777778E-04	+3.472222E-04	+0.000000E+00	-3.472222E-04	+2.777778E-04	-6.944444E-05	-6.250000E-04	+2.500000E-03	-3.125000E-03	+0.000000E+00	+3.125000E-03	-2.500000E-03	+6.250000E-04	+3.125000E-03	-1.250000E-02	+1.562500E-02	+0.000000E+00	-1.562500E-02	+1.250000E-02	-3.125000E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.065853E-03	+6.395120E-03	-1.598780E-02	-2.792536E-02	-1.598780E-02	+6.395120E-03	-1.065853E-03	+5.493244E-03	-3.295946E-02	+8.239866E-02	+1.439230E-01	+8.239866E-02	-3.295946E-02	+5.493244E-03	-1.557786E-03	+9.346714E-03	-2.336678E-02	-4.081398E-02	-2.336678E-02	+9.346714E-03	-1.557786E-03	-5.739210E-03	+3.443526E-02	-8.608815E-02	-1.503673E-01
	A	+8.207071E-04	-7.386364E-03	+3.693182E-02	+0.000000E+00	-3.693182E-02	+7.386364E-03	-8.207071E-04	-4.229798E-03	+3.806818E-02	-1.903409E-01	+0.000000E+00	+1.903409E-01	-3.806818E-02	+4.229798E-03	+1.199495E-03	-1.079545E-02	+5.397727E-02	+0.000000E+00	-5.397727E-02	+1.079545E-02	-1.199495E-03	+4.419192E-03	-3.977273E-02	+1.988636E-01	+0.000000E+00
	S	+2.424816E-03	-1.249713E-02	+3.543962E-03	+1.305670E-02	+3.543962E-03	-1.249713E-02	+2.424816E-03	-1.249713E-02	+6.440829E-02	-1.826504E-02	-6.729224E-02	-1.826504E-02	+6.440829E-02	-1.249713E-02	+3.543962E-03	-1.826504E-02	+5.179637E-03	+1.908287E-02	+5.179637E-03	-1.826504E-02	+3.543962E-03	+1.305670E-02	-6.729224E-02	+1.908287E-02	+7.030533E-02
	A	-1.025884E-03	+8.207071E-03	-1.333649E-02	+0.000000E+00	+1.333649E-02	-8.207071E-03	+1.025884E-03	+5.287247E-03	-4.229798E-02	+6.873422E-02	+0.000000E+00	-6.873422E-02	+4.229798E-02	-5.287247E-03	-1.499369E-03	+1.199495E-02	-1.949179E-02	+0.000000E+00	+1.949179E-02	-1.199495E-02	+1.499369E-03	-5.523990E-03	+4.419192E-02	-7.181187E-02	+0.000000E+00
	S	-5.595730E-04	+1.305670E-03	-1.865243E-04	-1.119146E-03	-1.865243E-04	+1.305670E-03	-5.595730E-04	+2.883953E-03	-6.729224E-03	+9.613177E-04	+5.767906E-03	+9.613177E-04	-6.729224E-03	+2.883953E-03	-8.178375E-04	+1.908287E-03	-2.726125E-04	-1.635675E-03	-2.726125E-04	+1.908287E-03	-8.178375E-04	-3.013085E-03	+7.030533E-03	-1.004362E-03	-6.026171E-03
	A	+2.051768E-04	-8.207071E-04	+1.025884E-03	+0.000000E+00	-1.025884E-03	+8.207071E-04	-2.051768E-04	-1.057449E-03	+4.229798E-03	-5.287247E-03	+0.000000E+00	+5.287247E-03	-4.229798E-03	+1.057449E-03	+2.998737E-04	-1.199495E-03	+1.499369E-03	+0.000000E+00	-1.499369E-03	+1.199495E-03	-2.998737E-04	+1.104798E-03	-4.419192E-03	+5.523990E-03	+0.000000E+00
	A	+4.509380E-04	-2.705628E-03	+6.764069E-03	+1.181457E-02	+6.764069E-03	-2.705628E-03	+4.509380E-04	-3.607504E-03	+2.164502E-02	-5.411255E-02	-9.451659E-02	-5.411255E-02	+2.164502E-02	-3.607504E-03	+5.862193E-03	-3.517316E-02	+8.793290E-02	+1.535895E-01	+8.793290E-02	-3.517316E-02	+5.862193E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-3.472222E-04	+3.125000E-03	-1.562500E-02	+0.000000E+00	+1.562500E-02	-3.125000E-03	+3.472222E-04	+2.777778E-03	-2.500000E-02	+1.250000E-01	+0.000000E+00	-1.250000E-01	+2.500000E-02	-2.777778E-03	-4.513889E-03	+4.062500E-02	-2.031250E-01	+0.000000E+00	+2.031250E-01	-4.062500E-02	+4.513889E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-1.025884E-03	+5.287247E-03	-1.499369E-03	-5.523990E-03	-1.499369E-03	+5.287247E-03	-1.025884E-03	+8.207071E-03	-4.229798E-02	+1.199495E-02	+4.419192E-02	+1.199495E-02	-4.229798E-02	+8.207071E-03	-1.333649E-02	+6.873422E-02	-1.949179E-02	-7.181187E-02	-1.949179E-02	+6.873422E-02	-1.333649E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+4.340278E-04	-3.472222E-03	+5.642361E-03	+0.000000E+00	-5.642361E-03	+3.472222E-03	-4.340278E-04	-3.472222E-03	+2.777778E-02	-4.513889E-02	+0.000000E+00	+4.513889E-02	-2.777778E-02	+3.472222E-03	+5.642361E-03	-4.513889E-02	+7.335069E-02	+0.000000E+00	-7.335069E-02	+4.513889E-02	-5.642361E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+2.367424E-04	-5.523990E-04	+7.891414E-05	+4.734848E-04	+7.891414E-05	-5.523990E-04	+2.367424E-04	-1.893939E-03	+4.419192E-03	-6.313131E-04	-3.787879E-03	-6.313131E-04	+4.419192E-03	-1.893939E-03	+3.077652E-03	-7.181187E-03	+1.025884E-03	+6.155303E-03	+1.025884E-03	-7.181187E-03	+3.077652E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-8.680556E-05	+3.472222E-04	-4.340278E-04	+0.000000E+00	+4.340278E-04	-3.472222E-04	+8.680556E-05	+6.944444E-04	-2.777778E-03	+3.472222E-03	+0.000000E+00	-3.472222E-03	+2.777778E-03	-6.944444E-04	-1.128472E-03	+4.513889E-03	-5.642361E-03	+0.000000E+00	+5.642361E-03	-4.513889E-03	+1.128472E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+2.459662E-04	-1.475797E-03	+3.689492E-03	+6.444313E-03	+3.689492E-03	-1.475797E-03	+2.459662E-04	-5.739210E-04	+3.443526E-03	-8.608815E-03	-1.503673E-02	-8.608815E-03	+3.443526E-03	-5.739210E-04	+8.198872E-05	-4.919323E-04	+1.229831E-03	+2.148104E-03	+1.229831E-03	-4.919323E-04	+8.198872E-05	+4.919323E-04	-2.951594E-03	+7.378985E-03	+1.288863E-02
	A	-1.893939E-04	+1.704545E-03	-8.522727E-03	+0.000000E+00	+8.522727E-03	-1.704545E-03	+1.893939E-04	+4.419192E-04	-3.977273E-03	+1.988636E-02	+0.000000E+00	-1.988636E-02	+3.977273E-03	-4.419192E-04	-6.313131E-05	+5.681818E-04	-2.840909E-03	+0.000000E+00	+2.840909E-03	-5.681818E-04	+6.313131E-05	-3.787879E-04	+3.409091E-03	-1.704545E-02	+0.000000E+00
	S	-5.595730E-04	+2.883953E-03	-8.178375E-04	-3.013085E-03	-8.178375E-04	+2.883953E-03	-5.595730E-04	+1.305670E-03	-6.729224E-03	+1.908287E-03	+7.030533E-03	+1.908287E-03	-6.729224E-03	+1.305670E-03	-1.865243E-04	+9.613177E-04	-2.726125E-04	-1.004362E-03	-2.726125E-04	+9.613177E-04	-1.865243E-04	-1.119146E-03	+5.767906E-03	-1.635675E-03	-6.026171E-03
	A	+2.367424E-04	-1.893939E-03	+3.077652E-03	+0.000000E+00	-3.077652E-03	+1.893939E-03	-2.367424E-04	-5.523990E-04	+4.419192E-03	-7.181187E-03	+0.000000E+00	+7.181187E-03	-4.419192E-03	+5.523990E-04	+7.891414E-05	-6.313131E-04	+1.025884E-03	+0.000000E+00	-1.025884E-03	+6.313131E-04	-7.891414E-05	+4.734848E-04	-3.787879E-03	+6.155303E-03	+0.000000E+00
	S	+1.291322E-04	-3.013085E-04	+4.304408E-05	+2.582645E-04	+4.304408E-05	-3.013085E-04	+1.291322E-04	-3.013085E-04	+7.030533E-04	-1.004362E-04	-6.026171E-04	-1.004362E-04	+7.030533E-04	-3.013085E-04	+4.304408E-05	-1.004362E-04	+1.434803E-05	+8.608815E-05	+1.434803E-05	-1.004362E-04	+4.304408E-05	+2.582645E-04	-6.026171E-04	+8.608815E-05	+5.165289E-04
	A	-4.734848E-05	+1.893939E-04	-2.367424E-04	+0.000000E+00	+2.367424E-04	-1.893939E-04	+4.734848E-05	+1.104798E-04	-4.419192E-04	+5.523990E-04	+0.000000E+00	-5.523990E-04	+4.419192E-04	-1.104798E-04	-1.578283E-05	+6.313131E-05	-7.891414E-05	+0.000000E+00	+7.891414E-05	-6.313131E-05	+1.578283E-05	-9.469697E-05	+3.787879E-04	-4.734848E-04	+0.000000E+00
	A	-9.018759E-05	+5.411255E-04	-1.352814E-03	-2.362915E-03	-1.352814E-03	+5.411255E-04	-9.018759E-05	+3.607504E-04	-2.164502E-03	+5.411255E-03	+9.451659E-03	+5.411255E-03	-2.164502E-03	+3.607504E-04	-4.509380E-04	+2.705628E-03	-6.764069E-03	-1.181457E-02	-6.764069E-03	+2.705628E-03	-4.509380E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+6.944444E-05	-6.250000E-04	+3.125000E-03	+0.000000E+00	-3.125000E-03	+6.250000E-04	-6.944444E-05	-2.777778E-04	+2.500000E-03	-1.250000E-02	+0.000000E+00	+1.250000E-02	-2.500000E-03	+2.777778E-04	+3.472222E-04	-3.125000E-03	+1.562500E-02	+0.000000E+00	-1.562500E-02	+3.125000E-03	-3.472222E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+2.051768E-04	-1.057449E-03	+2.998737E-04	+1.104798E-03	+2.998737E-04	-1.057449E-03	+2.051768E-04	-8.207071E-04	+4.229798E-03	-1.199495E-03	-4.419192E-03	-1.199495E-03	+4.229798E-03	-8.207071E-04	+1.025884E-03	-5.287247E-03	+1.499369E-03	+5.523990E-03	+1.499369E-03	-5.287247E-03	+1.025884E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-8.680556E-05	+6.944444E-04	-1.128472E-03	+0.000000E+00	+1.128472E-03	-6.944444E-04	+8.680556E-05	+3.472222E-04	-2.777778E-03	+4.513889E-03	+0.000000E+00	-4.513889E-03	+2.777778E-03	-3.472222E-04	-4.340278E-04	+3.472222E-03	-5.642361E-03	+0.000000E+00	+5.642361E-03	-3.472222E-03	+4.340278E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-4.734848E-05	+1.104798E-04	-1.578283E-05	-9.469697E-05	-1.578283E-05	+1.104798E-04	-4.734848E-05	+1.893939E-04	-4.419192E-04	+6.313131E-05	+3.787879E-04	+6.313131E-05	-4.419192E-04	+1.893939E-04	-2.367424E-04	+5.523990E-04	-7.891414E-05	-4.734848E-04	-7.891414E-05	+5.523990E-04	-2.367424E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.736111E-05	-6.944444E-05	+8.680556E-05	+0.000000E+00	-8.680556E-05	+6.944444E-05	-1.736111E-05	-6.944444E-05	+2.777778E-04	-3.472222E-04	+0.000000E+00	+3.472222E-04	-2.777778E-04	+6.944444E-05	+8.680556E-05	-3.472222E-04	+4.340278E-04	+0.000000E+00	-4.340278E-04	+3.472222E-04	-8.680556E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
