# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 9x9
# Polynomial order = 1x5
# Size of the convolution coefficient matrix = 12x81
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~41 = the left-half columns of the row.
# Column# 42 = the middle column of the row.
# Column# 43~82, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 41~2, respectively.
# Matrix starts:
	A	-2.719503E-04	+4.079254E-04	+2.136752E-04	-1.748252E-04	-3.496503E-04	-1.748252E-04	+2.136752E-04	+4.079254E-04	-2.719503E-04	-2.039627E-04	+3.059441E-04	+1.602564E-04	-1.311189E-04	-2.622378E-04	-1.311189E-04	+1.602564E-04	+3.059441E-04	-2.039627E-04	-1.359751E-04	+2.039627E-04	+1.068376E-04	-8.741259E-05	-1.748252E-04	-8.741259E-05	+1.068376E-04	+2.039627E-04	-1.359751E-04	-6.798757E-05	+1.019814E-04	+5.341880E-05	-4.370629E-05	-8.741259E-05	-4.370629E-05	+5.341880E-05	+1.019814E-04	-6.798757E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+8.547009E-05	-2.350427E-04	+8.547009E-05	+1.923077E-04	+0.000000E+00	-1.923077E-04	-8.547009E-05	+2.350427E-04	-8.547009E-05	+6.410256E-05	-1.762821E-04	+6.410256E-05	+1.442308E-04	+0.000000E+00	-1.442308E-04	-6.410256E-05	+1.762821E-04	-6.410256E-05	+4.273504E-05	-1.175214E-04	+4.273504E-05	+9.615385E-05	+0.000000E+00	-9.615385E-05	-4.273504E-05	+1.175214E-04	-4.273504E-05	+2.136752E-05	-5.876068E-05	+2.136752E-05	+4.807692E-05	+0.000000E+00	-4.807692E-05	-2.136752E-05	+5.876068E-05	-2.136752E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
#   as long as you credit me and license your new creations under the terms identical
#   to the current license.
# SEE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAILS.
#
# RELEASED BY: Chandra Shekhar
#      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
#    Homepage: https://sites.google.com/site/chandraacads
# FOR ANY QUESTION OR COMMENT, OR FOR A COMMERCIAL LICENSE, PLEASE EMAIL ME.
#
# For additional details, please visit my homepage.
#
# ==================================== End of File ====================================
